COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,CBFWAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,LASTUPDATED,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,UPDDATE,DATAENTRY,DATAENTRYNOTES,COMPILERRECORDID,PUBLISH,SNLOADDATE,VALIDATIONDATE,LASTMODIFIEDDATE,DOWNLOADDATE,DISPLAYNOTE,HLI_LASTUPDATED,ID
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,2005,Oregon Department of Fish and Wildlife,1,Yes,6453,6206,6700,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:50AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,B4C5CEB5-E644-4E80-B5BC-FC068A9B7422
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,2004,Oregon Department of Fish and Wildlife,1,Yes,3048,2928,3168,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:47AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Age Data,,215D26CA-26DC-4E37-A04D-12029527D05C
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,2003,Oregon Department of Fish and Wildlife,1,Yes,1475,1367,1583,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:51AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,C02F599A-081F-47CD-8534-332E06397AAC
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,2002,Oregon Department of Fish and Wildlife,1,Yes,1752,1629,1875,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:49AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,75CFABB9-4550-49A0-89F2-BC2182AD682E
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,2001,Oregon Department of Fish and Wildlife,1,Yes,1466,1370,1562,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:46AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Age Data,,0472D3B3-1CB3-4443-80C6-28FAD17F6A44
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,1999,Oregon Department of Fish and Wildlife,1,Yes,553,480,626,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:51AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,BD96C782-B789-4A53-8F70-1286509702F3
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,113,153,Alsea River,Alsea River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Alsea River - fall",,Alsea River,Portion,Estimate is for Cascade Creek only.,Cascade Creek,,1998,Oregon Department of Fish and Wildlife,1,Yes,1407,1309,1505,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110329,Yes,May 18 2018  8:47AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Age Data,,22090732-E43F-455B-AB99-FA02E27F07BB
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2017,Oregon Department of Fish and Wildlife,1,Yes,18209,17272,19146,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:48AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,456E3291-8CE0-4AEA-85BF-36EACC5E694E
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2016,Oregon Department of Fish and Wildlife,1,Yes,12564,11735,13393,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:52AM,Feb  8 2019  1:14PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,D264CD75-AF47-466D-A9B4-E83D5067F34B
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2015,Oregon Department of Fish and Wildlife,1,Yes,10174,9410,10938,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:53AM,Feb  8 2019  1:14PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,E9D4F9BD-8FDE-4396-9A35-6CDABA63514E
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2014,Oregon Department of Fish and Wildlife,1,Yes,16612,15681,17543,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:49AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,69762993-CE07-45D6-A266-DD6CDF0FE780
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2013,Oregon Department of Fish and Wildlife,1,Yes,16744,15913,17575,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:48AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,47B760E0-A307-41CC-8677-1171D1DD4609
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2012,Oregon Department of Fish and Wildlife,1,Yes,12833,12043,13623,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:47AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Age Data,,3A25174F-3C33-46E5-85B5-A400FC4E3744
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2011,Oregon Department of Fish and Wildlife,1,Yes,15542,14572,16512,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:50AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,A1267AD9-0556-496B-8099-7412834BC305
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2010,Oregon Department of Fish and Wildlife,1,Yes,18693,17923,19463,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:49AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,943F0FBC-74EA-4395-84B4-FDA543EC2E0F
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2009,Oregon Department of Fish and Wildlife,1,Yes,13705,13064,14346,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:51AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,BCAC046A-9185-47A3-9442-9BF8FFD1EFA5
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2008,Oregon Department of Fish and Wildlife,1,Yes,13259,12745,13773,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:49AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,7ACCD179-AEE6-4279-9764-2F608DDFA295
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2007,Oregon Department of Fish and Wildlife,1,Yes,11943,10118,13768,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:50AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,9D9DAA89-8241-4E6C-A8CA-BDE196F3348B
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2006,Oregon Department of Fish and Wildlife,1,Yes,13100,12251,13949,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:52AM,Feb  8 2019  1:14PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,D55117A6-9600-48E2-B520-2ECD151A6DBB
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2005,Oregon Department of Fish and Wildlife,1,Yes,19651,18477,20825,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:47AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Age Data,,337FCBB5-3F7B-4599-BE5E-BC6298BB2F57
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2004,Oregon Department of Fish and Wildlife,1,Yes,17806,16640,18972,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:50AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,B1AB5BDE-3527-4322-B39E-4ABA29BDA3EC
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2003,Oregon Department of Fish and Wildlife,1,Yes,15687,14542,16832,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:48AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,4BFD42C7-8E2D-4705-BC83-2131F812D0F9
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2002,Oregon Department of Fish and Wildlife,1,Yes,17675,16652,18698,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:51AM,Feb  8 2019  1:14PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,C55687F6-0888-479C-AA75-467148EA882D
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2001,Oregon Department of Fish and Wildlife,1,Yes,14987,14134,15840,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:50AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,963162AC-36DA-4137-A6AE-BE56173AFB77
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,2000,Oregon Department of Fish and Wildlife,1,Yes,4181,3940,4422,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:50AM,Feb  8 2019  1:13PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,A5837382-DF5E-4663-8FB9-3B43BB27F3C7
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,1999,Oregon Department of Fish and Wildlife,1,Yes,8398,7804,8992,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:47AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Age Data,,11E8E4C7-6E70-462A-9FCA-ACF2EF5D6871
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,1998,Oregon Department of Fish and Wildlife,1,Yes,9521,8823,10219,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:52AM,Feb  8 2019  1:14PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,D849EB24-3F8F-4638-80B6-41143170509A
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-Coast,132,189,Siletz River,Siletz River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Siletz River - fall",,Siletz River,Portion,Estimate is for Mill Creek on the Siletz River only.,Mill Creek,,1997,Oregon Department of Fish and Wildlife,1,Yes,8099,7413,8785,0.05,,,,,,,1,,,,,,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 16 2018 12:00AM,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 16 2018 12:00AM,Jake Chambers,Corvallis Research,30222110316,Yes,May 18 2018  8:53AM,Feb  8 2019  1:14PM,Feb  8 2019  1:13PM,Feb  8 2019 10:00PM,Age Data,,F5ADAFF4-3A2B-43AB-B643-1A80EFA8D1B8
