COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,CBFWAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTLOCATION,SMOLTDEF,SMOLTLOCPTCODE,ADULTLOCATION,SMOLTTOADULTLOCS,SARTYPE,SCOPEOFINFERENCE,OUTMIGRATIONYEAR,TRTMETHOD,CONTACTAGY,CONTACTAGENCY,METHODNUMBER,BESTVALUE,SAR,SARLOWERLIMIT,SARUPPERLIMIT,SARALPHA,RETURNSMISSING,RETURNSMISSINGEXPLANATION,REARINGTYPE,TSO,TSOLOWERLIMIT,TSOUPPERLIMIT,TSOALPHA,TAR,TARLOWERLIMIT,TARUPPERLIMIT,TARALPHA,RETURNDEF,HARVESTADJ,OCEANHARVEST,MAINSTEMHARVEST,TRIBHARVEST,BROODSTOCKREMOVED,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,LASTUPDATED,INDICATORLOCATION,METRICLOCATION,MEASURELOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,UPDDATE,DATAENTRY,DATAENTRYNOTES,COMPILERRECORDID,PUBLISH,SNLOADDATE,VALIDATIONDATE,LASTMODIFIEDDATE,DOWNLOADDATE,DISPLAYNOTE,HLI_LASTUPDATED,ID
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2007,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.35,,,,No,,Natural,6300,4450,8150,0.05,22,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:40AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,3B1F2574-DE0A-42D1-AE17-CFECB60F50CF
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2006,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.15,,,,No,,Natural,8943,6560,11326,0.05,13,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:43AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,9F0AC558-5364-458B-93A7-A85A52B144A1
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2005,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,2.45,,,,No,,Natural,1468,637,2299,0.05,36,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:44AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,CD5FE0EC-EEEC-469B-AE19-05C87C94755C
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2004,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,2.32,,,,No,,Natural,5683,4554,6812,0.05,132,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:42AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,889A3EAE-6ED2-4401-952E-55E60AFD5C0B
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2003,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,3.33,,,,No,,Natural,11247,9577,12917,0.05,374,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:43AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,BC943465-61F9-4EC4-A0A2-FBF9287C4E2F
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2002,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,4.06,,,,No,,Natural,1083,299,1867,0.05,44,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:45AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,D83CAC08-1836-423F-9572-8395F936BF2D
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2001,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,4.62,,,,No,,Natural,6170,3973,8367,0.05,285,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:45AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,D4B1A620-9652-4F1A-AFA5-782FEE9BC59C
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,2000,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,7.58,,,,No,,Natural,3998,3312,4684,0.05,303,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:41AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,7865D12F-0CD4-4E57-B0FE-0573D8ADCAAA
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",Mid-South Coast,141,164,Coos River,Coos River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Coos River - fall",,Coos River,Portion,Estimate is for Winchester Creek only.,Winchester Creek,Smolts outmigrating past a point,,Winchester Creek,From Winchester Creek to Winchester Creek,Excluding jacks,Coos River fall coho population,1999,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.2,,,,No,,Natural,2464,1496,3432,0.05,5,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110351,Yes,May 18 2018  8:45AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,EFFB06D9-4509-40FF-B591-7983C328C331
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2015,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,4.77,,,,No,,Natural,30757,28962,32552,0.05,1468,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:39AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,17CDD4E5-1A26-4051-B40D-CAF33EBD0DE3
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2014,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,4.07,,,,No,,Natural,19227,17745,20709,0.05,783,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:41AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,5A5457CE-37AA-477F-8486-84AF6625F30A
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2013,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,22.31,,,,No,,Natural,29982,28104,31860,0.05,6690,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:40AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,40A2255E-9D7F-4EEA-8855-5D5CDC40D160
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2012,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,3.4,,,,No,,Natural,37735,33905,41565,0.05,1282,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:39AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,2BA75185-8F2A-45A6-8BC4-EBAAFBDA6C6F
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2011,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.89,,,,No,,Natural,20551,18746,22356,0.05,389,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:42AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,91F61908-BE05-451A-9F80-4509345A43FC
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2010,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,9.99,,,,No,,Natural,27092,24958,29226,0.05,2706,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:43AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,A8AEC62F-A5B3-4B66-9785-92819F52B04F
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2009,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,17.31,,,,No,,Natural,29032,26952,31112,0.05,5026,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:45AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,DC4C7710-B599-431A-A304-4C7ACEC0D58C
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2008,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,10.07,,,,No,,Natural,20802,19491,22113,0.05,2094,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:45AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,DDB78981-B45F-419E-A18F-4BB0AFDCABB5
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2007,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,7.51,,,,No,,Natural,22299,20725,23873,0.05,1674,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:40AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,3E5F7161-2106-4FC1-B410-AE3122737222
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2006,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,3.71,,,,No,,Natural,26852,25053,28651,0.05,995,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:45AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,F7783E13-EDC7-4A76-843D-D158308300AF
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2005,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,4.29,,,,No,,Natural,24154,22296,26012,0.05,1037,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:41AM,Feb  8 2019  1:12PM,Feb  8 2019  1:11PM,Feb  8 2019 10:00PM,Metrics,,56D02457-06FD-44D7-BD84-D74CBE0BD2E7
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2004,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,3.29,,,,No,,Natural,38991,36035,41947,0.05,1283,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:44AM,Feb  8 2019  1:12PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,CAFA1B02-A997-4354-9A2F-B4C5CEB48573
Coho salmon,Fall,Oregon Coast,"Salmon, coho (Oregon Coast ESU)",North Coast,151,177,Nehalem River,Nehalem River - fall Coho salmon,"Salmon, coho (Oregon Coast ESU) Nehalem River - fall",,Nehalem River,Portion,Estimate is for North Fork Nehalem River only.,North Fork Nehalem River,Smolts outmigrating past a point,,North Fork Nehalem River,From North Fork Nehalem River to North Fork Nehalem River,Excluding jacks,Nehalem River fall coho population,2003,No,ODFW,Oregon Department of Fish and Wildlife,1,Yes,6.07,,,,No,,Natural,29927,27842,32012,0.05,1816,,,,Returns to a weir,Not adjusted,,,,,"Salmonid Life-Cycle Monitoring in Western Oregon Streams, 2012-2014",https://nrimp.dfw.state.or.us/crl/Reports/AnnPro/LCMRpt2014.pdf,,,,,No,Final,May 17 2018 12:00AM,http://odfwrecoverytracker.org/,http://odfwrecoverytracker.org/,,Julie,Firman,541-757-5108,julie.firman@oregonstate.edu,,ODFW,,May 17 2018 12:00AM,Jake Chambers,Corvallis Research,30222110305,Yes,May 18 2018  8:45AM,Feb  8 2019  1:13PM,Feb  8 2019  1:12PM,Feb  8 2019 10:00PM,Metrics,,DFC3259E-3FE5-4884-8489-D8B8C0BA79E4
